date,high,low,open,close,volume
2018-04-19,335.3099975585937,326.7699890136719,332.8800048828125,332.70001220703125,8438800.0
2018-04-20,336.510009765625,326.0,332.2200012207031,327.7699890136719,9158700.0
2018-04-23,331.2200012207031,317.0799865722656,329.1499938964844,318.69000244140625,8968000.0
2018-04-24,320.25,302.3099975585937,319.2200012207031,307.0199890136719,13893200.0
2018-04-25,309.9800109863281,292.6199951171875,306.3699951171875,305.760009765625,14919700.0
2018-04-26,316.6300048828125,305.5799865722656,310.0,313.9800109863281,9266700.0
2018-04-27,317.45001220703125,306.5,316.25,311.760009765625,7074400.0
2018-04-30,317.8800048828125,310.1199951171875,311.07000732421875,312.4599914550781,6088800.0
2018-05-01,313.4800109863281,306.69000244140625,310.3599853515625,313.29998779296875,6036600.0
2018-05-02,317.1000061035156,310.3999938964844,311.6499938964844,313.3599853515625,5697100.0
2018-05-03,312.5899963378906,305.7300109863281,312.5899963378906,311.69000244140625,6135800.0
2018-05-04,320.9800109863281,307.6700134277344,308.7099914550781,320.0899963378906,8209500.0
2018-05-07,329.0199890136719,319.3399963378906,321.989990234375,326.260009765625,7117800.0
2018-05-08,327.3500061035156,323.04998779296875,325.8999938964844,326.8900146484375,4735700.0
2018-05-09,331.95001220703125,327.510009765625,328.7900085449219,330.29998779296875,5633400.0
2018-05-10,332.0599975585937,327.3399963378906,331.5,329.6000061035156,5302300.0
2018-05-11,331.260009765625,324.8699951171875,329.6499938964844,326.4599914550781,4589700.0
2018-05-14,330.5,327.0400085449219,327.25,328.5299987792969,4089800.0
2018-05-15,326.94000244140625,322.42999267578125,325.94000244140625,326.1300048828125,4746100.0
2018-05-16,329.7200012207031,325.1400146484375,326.2799987792969,328.19000244140625,3671700.0
2018-05-17,330.45001220703125,323.1700134277344,327.5299987792969,325.2200012207031,4935700.0
2018-05-18,326.4200134277344,322.79998779296875,324.8999938964844,324.17999267578125,3577700.0
2018-05-21,331.8800048828125,325.45001220703125,327.1099853515625,331.82000732421875,6657300.0
2018-05-22,336.6300048828125,331.1499938964844,334.04998779296875,331.6199951171875,5964400.0
2018-05-23,345.0,328.0899963378906,329.0400085449219,344.7200012207031,10049100.0
2018-05-24,354.0,341.1199951171875,344.3399963378906,349.2900085449219,14758600.0
2018-05-25,354.3599853515625,348.8299865722656,349.8999938964844,351.2900085449219,7817400.0
2018-05-29,356.1000061035156,346.7099914550781,351.5,349.7300109863281,9717900.0
2018-05-30,354.0,349.260009765625,352.3699951171875,353.5400085449219,5685500.0
2018-05-31,355.5299987792969,350.2099914550781,353.79998779296875,351.6000061035156,6921700.0
2018-06-01,359.989990234375,352.82000732421875,353.8800048828125,359.92999267578125,7112300.0
2018-06-04,363.0,355.510009765625,362.6799926757813,361.80999755859375,7682000.0
2018-06-05,369.8299865722656,361.4100036621094,363.3200073242188,365.7999877929688,8358000.0
2018-06-06,369.6799926757813,363.3299865722656,367.7799987792969,367.4500122070313,7712300.0
2018-06-07,368.7000122070313,357.79998779296875,368.5400085449219,361.3999938964844,8278000.0
2018-06-08,362.3900146484375,356.25,358.0599975585937,360.5700073242188,5225700.0
2018-06-11,365.6700134277344,360.9100036621094,361.8800048828125,361.4500122070313,4432400.0
2018-06-12,365.9800109863281,362.0,363.6000061035156,363.8299865722656,4291000.0
2018-06-13,384.25,364.1099853515625,367.5299987792969,379.9299926757813,18222800.0
2018-06-14,395.0299987792969,383.25,384.2699890136719,392.8699951171875,14598300.0
2018-06-15,398.8599853515625,387.510009765625,390.7099914550781,391.9800109863281,13588100.0
2018-06-18,393.1600036621094,386.5,387.7200012207031,390.3999938964844,6824800.0
2018-06-19,405.2900085449219,388.5,389.5,404.9800109863281,16697100.0
2018-06-20,419.4700012207031,409.6000061035156,415.1499938964844,416.760009765625,16494600.0
2018-06-21,423.2099914550781,406.3699951171875,421.3800048828125,415.4400024414063,18389900.0
2018-06-22,420.5,409.6499938964844,419.9800109863281,411.0899963378906,10428600.0
2018-06-25,405.989990234375,378.75,404.6900024414063,384.4800109863281,22490900.0
2018-06-26,404.7799987792969,389.0499877929688,393.2799987792969,399.3900146484375,15191200.0
2018-06-27,411.5899963378906,390.0,407.55999755859375,390.3900146484375,16541400.0
2018-06-28,396.8999938964844,387.1000061035156,395.0,395.4200134277344,12219900.0
2018-06-29,401.3299865722656,390.5499877929688,399.1900024414063,391.4299926757813,9252500.0
2018-07-02,398.3800048828125,380.0,385.4500122070313,398.1799926757813,8142500.0
2018-07-03,399.9800109863281,389.5,399.489990234375,390.5199890136719,5280300.0
2018-07-05,399.239990234375,390.8599853515625,393.7999877929688,398.3900146484375,8448900.0
2018-07-06,408.6499938964844,395.5199890136719,397.4500122070313,408.25,8629600.0
2018-07-09,419.1199951171875,411.1000061035156,415.9500122070313,418.9700012207031,11127500.0
2018-07-10,419.4400024414063,413.0799865722656,417.239990234375,415.6300048828125,9382900.0
2018-07-11,419.7699890136719,410.6000061035156,411.3399963378906,418.6499938964844,9713900.0
2018-07-12,416.7900085449219,407.7999877929688,415.1600036621094,413.5,12743300.0
2018-07-13,410.0,395.0799865722656,409.1900024414063,395.7999877929688,15719000.0
2018-07-16,403.3599853515625,391.75,398.9800109863281,400.4800109863281,22960000.0
2018-07-17,385.0,344.0,346.95001220703125,379.4800109863281,58410400.0
2018-07-18,383.1300048828125,372.3599853515625,381.239990234375,375.1300048828125,21746300.0
2018-07-19,375.75,363.0,371.05999755859375,364.2300109863281,16878700.0
2018-07-20,370.5,360.1400146484375,364.9200134277344,361.0499877929688,15096700.0
2018-07-23,363.8999938964844,353.6000061035156,359.1499938964844,362.6600036621094,11505200.0
2018-07-24,367.3999938964844,354.5599975585937,366.9400024414063,357.32000732421875,12851500.0
2018-07-25,363.2799987792969,355.6499938964844,357.57000732421875,362.8699951171875,8467800.0
2018-07-26,365.5400085449219,356.6300048828125,358.19000244140625,363.0899963378906,6993700.0
2018-07-27,367.0,351.6499938964844,366.8500061035156,355.2099914550781,8949500.0
2018-07-30,352.0299987792969,334.0199890136719,351.92999267578125,334.9599914550781,18260700.0
2018-07-31,342.5,328.0,331.510009765625,337.45001220703125,14085400.0
2018-08-01,344.4100036621094,334.0199890136719,335.8699951171875,338.3800048828125,7790500.0
2018-08-02,345.0,334.7099914550781,337.2300109863281,344.5,7131300.0
2018-08-03,347.8599853515625,338.4800109863281,347.75,343.0899963378906,8848400.0
2018-08-06,351.9800109863281,341.739990234375,342.8699951171875,350.9200134277344,8198100.0
2018-08-07,357.3099975585937,349.010009765625,353.2300109863281,351.8299865722656,7970900.0
2018-08-08,352.2900085449219,346.6099853515625,352.2099914550781,347.6099853515625,5394700.0
2018-08-09,352.44000244140625,345.82000732421875,347.9599914550781,349.3599853515625,4820300.0
2018-08-10,349.1000061035156,344.4200134277344,346.9100036621094,345.8699951171875,4328400.0
2018-08-13,347.19000244140625,339.07000732421875,339.8900146484375,341.3099975585937,6888900.0
2018-08-14,342.4100036621094,336.25,342.0899963378906,337.489990234375,5805200.0
2018-08-15,335.5,321.0,334.0299987792969,326.3999938964844,11784500.0
2018-08-16,331.1700134277344,321.2099914550781,329.8999938964844,322.44000244140625,6689700.0
2018-08-17,324.3699951171875,312.9599914550781,319.010009765625,316.7799987792969,10407900.0
2018-08-20,331.6000061035156,310.92999267578125,314.6400146484375,327.7300109863281,13591100.0
2018-08-21,341.5,329.70001220703125,331.0,338.0199890136719,14783200.0
2018-08-22,346.2099914550781,337.4100036621094,338.489990234375,344.44000244140625,8930700.0
2018-08-23,350.0799865722656,337.6499938964844,348.1099853515625,339.1700134277344,11336400.0
2018-08-24,359.1499938964844,344.5400085449219,346.0,358.82000732421875,14729100.0
2018-08-27,374.489990234375,360.0,367.1499938964844,364.5799865722656,17427300.0
2018-08-28,369.989990234375,360.3800048828125,367.2300109863281,368.489990234375,9222600.0
2018-08-29,369.8599853515625,362.9100036621094,367.2000122070313,368.0400085449219,8118700.0
2018-08-30,376.80999755859375,363.5400085449219,365.0,370.9800109863281,10981000.0
2018-08-31,376.0,367.0799865722656,370.6600036621094,367.6799926757813,7943400.0
2018-09-04,368.8800048828125,361.260009765625,366.4700012207031,363.6000061035156,7605200.0
2018-09-05,363.3900146484375,335.8299865722656,360.0,341.17999267578125,13092800.0
2018-09-06,356.0,341.989990234375,347.44000244140625,346.4599914550781,13050200.0
2018-09-07,355.75,341.25,342.20001220703125,348.67999267578125,9105800.0
2018-09-10,352.5,343.0799865722656,352.2699890136719,348.4100036621094,5752200.0
2018-09-11,356.1499938964844,343.8999938964844,344.6700134277344,355.92999267578125,6198100.0
2018-09-12,370.4299926757813,356.239990234375,359.0799865722656,369.9500122070313,10480800.0
2018-09-13,374.0899963378906,366.8399963378906,371.9100036621094,368.1499938964844,8366100.0
2018-09-14,371.0899963378906,363.4599914550781,368.5499877929688,364.55999755859375,4756400.0
2018-09-17,367.3299865722656,349.57000732421875,364.2200012207031,350.3500061035156,7071900.0
2018-09-18,368.1499938964844,351.5599975585937,353.6700134277344,367.6499938964844,10414000.0
2018-09-19,377.6099853515625,359.1700134277344,373.9500122070313,366.9599914550781,11876800.0
2018-09-20,370.260009765625,363.1700134277344,370.260009765625,365.3599853515625,6768100.0
2018-09-21,372.2200012207031,360.739990234375,366.5899963378906,361.1900024414063,11930600.0
2018-09-24,373.6400146484375,354.3299865722656,359.0,369.6099853515625,9322500.0
2018-09-25,371.3399963378906,364.489990234375,370.2300109863281,369.4299926757813,6799800.0
2018-09-26,382.0,370.8800048828125,373.5899963378906,377.8800048828125,13799700.0
2018-09-27,383.2000122070313,376.0,379.8699951171875,380.7099914550781,7326200.0
2018-09-28,380.7999877929688,373.7300109863281,379.239990234375,374.1300048828125,7114900.0
2018-10-01,386.1099853515625,375.5899963378906,375.8500061035156,381.4299926757813,8376600.0
2018-10-02,386.7999877929688,373.8299865722656,384.3800048828125,377.1400146484375,8638700.0
2018-10-03,380.9299926757813,374.8800048828125,378.5299987792969,377.0499877929688,5798600.0
2018-10-04,375.9200134277344,360.3999938964844,375.8800048828125,363.6499938964844,9074400.0
2018-10-05,363.5,343.0,359.7699890136719,351.3500061035156,13523000.0
2018-10-08,352.95001220703125,338.1099853515625,345.17999267578125,349.1000061035156,12375500.0
2018-10-09,358.7200012207031,347.0899963378906,348.4800109863281,355.7099914550781,8755000.0
2018-10-10,355.1499938964844,325.3900146484375,353.5199890136719,325.8900146484375,17183100.0
2018-10-11,334.20001220703125,315.8099975585937,324.94000244140625,321.1000061035156,16082100.0
2018-10-12,341.29998779296875,328.8999938964844,339.57000732421875,339.5599975585937,14870800.0
2018-10-15,339.2099914550781,326.92999267578125,337.6300048828125,333.1300048828125,11215000.0
2018-10-16,347.95001220703125,330.5599975585937,337.239990234375,346.3999938964844,20156400.0
2018-10-17,380.0,356.5,378.3299865722656,364.7000122070313,32610900.0
2018-10-18,362.2000122070313,346.04998779296875,360.6700134277344,346.7099914550781,18461000.0
2018-10-19,355.79998779296875,332.20001220703125,351.0,332.6700134277344,16717200.0
2018-10-22,335.79998779296875,320.3399963378906,333.1000061035156,329.5400085449219,17097200.0
2018-10-23,336.5799865722656,316.7699890136719,318.0,333.1600036621094,14907300.0
2018-10-24,333.0,300.7300109863281,332.2799987792969,301.8299865722656,19039300.0
2018-10-25,319.94000244140625,305.25,307.1199951171875,312.8699951171875,13346900.0
2018-10-26,313.989990234375,292.29998779296875,300.510009765625,299.8299865722656,19616000.0
2018-10-29,307.8900146484375,275.39999389648443,305.260009765625,284.8399963378906,21698800.0
2018-10-30,290.5199890136719,271.20999145507807,275.57000732421875,285.8099975585937,23685700.0
2018-10-31,311.5,295.04998779296875,297.7699890136719,301.7799987792969,20360300.0
2018-11-01,318.45001220703125,296.6700134277344,304.5899963378906,317.3800048828125,15121500.0
2018-11-02,321.8800048828125,308.3299865722656,318.0,309.1000061035156,13404600.0
2018-11-05,317.5299987792969,303.739990234375,311.1000061035156,315.44000244140625,10283000.0
2018-11-06,320.2200012207031,305.29998779296875,314.760009765625,310.8399963378906,9710400.0
2018-11-07,328.5599975585937,311.0,312.8999938964844,327.5,13328300.0
2018-11-08,332.04998779296875,316.6099853515625,328.0,317.9200134277344,11023900.0
2018-11-09,312.9800109863281,298.010009765625,311.07000732421875,303.4700012207031,13480800.0
2018-11-12,302.489990234375,290.6300048828125,300.0,294.07000732421875,10924800.0
2018-11-13,303.54998779296875,289.1000061035156,295.0,294.3999938964844,12232200.0
2018-11-14,301.8399963378906,278.29998779296875,300.3999938964844,286.7300109863281,16853600.0
2018-11-15,292.5,282.1600036621094,285.510009765625,290.0599975585937,9967100.0
2018-11-16,291.7200012207031,281.0,287.1400146484375,286.2099914550781,9099500.0
2018-11-19,285.0899963378906,269.14999389648443,283.7900085449219,270.6000061035156,12993800.0
2018-11-20,276.33999633789057,250.0,254.6300048828125,266.98001098632807,16693800.0
2018-11-21,275.33999633789057,261.510009765625,274.42001342773443,262.1300048828125,11023000.0
2018-11-23,265.5,256.83999633789057,260.1099853515625,258.82000732421875,5245100.0
2018-11-26,266.25,253.8000030517578,260.54998779296875,261.42999267578125,12498600.0
2018-11-27,269.0799865722656,256.1400146484375,259.239990234375,266.6300048828125,11149500.0
2018-11-28,284.0,263.33999633789057,271.98001098632807,282.6499938964844,14801300.0
2018-11-29,290.489990234375,275.5,282.32000732421875,288.75,15431500.0
2018-11-30,290.8099975585937,283.0599975585937,288.0,286.1300048828125,11860100.0
2018-12-03,298.7200012207031,284.5799865722656,293.19000244140625,290.29998779296875,14117400.0
2018-12-04,295.739990234375,274.72000122070307,288.1300048828125,275.3299865722656,12800600.0
2018-12-06,283.2200012207031,267.1400146484375,268.3299865722656,282.8800048828125,13074300.0
2018-12-07,284.2099914550781,263.3800048828125,282.4800109863281,265.1400146484375,12466700.0
2018-12-10,271.17999267578125,260.6099853515625,264.19000244140625,269.70001220703125,9605600.0
2018-12-11,274.5,262.760009765625,274.0799865722656,265.32000732421875,9843200.0
2018-12-12,281.7699890136719,266.48001098632807,267.66000366210943,274.8800048828125,11456700.0
2018-12-13,279.32000732421875,271.8500061035156,277.6400146484375,276.01998901367193,8379300.0
2018-12-14,277.67001342773443,265.0,271.8099975585937,266.83999633789057,9915300.0
2018-12-17,272.98001098632807,261.0799865722656,266.510009765625,262.79998779296875,9634700.0
2018-12-18,275.75,263.29000854492193,263.29998779296875,270.94000244140625,10350100.0
2018-12-19,280.8699951171875,263.76998901367193,269.95999145507807,266.76998901367193,13788400.0
2018-12-20,269.89999389648443,251.8800048828125,264.6400146484375,260.5799865722656,16792900.0
2018-12-21,264.5,241.2899932861328,263.8299865722656,246.38999938964844,21397600.0
2018-12-24,250.6499938964844,233.67999267578125,242.0,233.8800048828125,9547600.0
2018-12-26,254.5,231.22999572753903,233.9199981689453,253.6699981689453,14402700.0
2018-12-27,255.58999633789065,240.1000061035156,250.1100006103516,255.57000732421875,12235200.0
2018-12-28,261.91000366210943,249.8000030517578,257.94000244140625,256.0799865722656,10992800.0
2018-12-31,270.1000061035156,260.0,260.16000366210943,267.66000366210943,13508900.0
